root_comment_id,root_emotion,root_sentiment,total_replies,same_emotion_count,emotion_propagation_rate,same_sentiment_count,sentiment_propagation_rate,reply_emotion_distribution,reply_sentiment_distribution
UgzK2LXGxsV-wzq254h4AaABAg,neutral,negative,1,0,0,0,0,{'surprise': 1},{'neutral': 1}
UgxlB7tZHhzRqOexCxl4AaABAg,anger,positive,2,1,0.5,0,0,"{'neutral': 1, 'anger': 1}","{'neutral': 1, 'negative': 1}"
Ugyfrzz4_AKqCDtaUXN4AaABAg,anger,negative,2,0,0,0,0,{'neutral': 2},{'positive': 2}
Ugzh5-kwxZx0t21SIOt4AaABAg,sadness,neutral,1,1,1,0,0,{'sadness': 1},{'negative': 1}
UgzgOfOVbD4HrOElNIp4AaABAg,neutral,positive,1,0,0,0,0,{'anger': 1},{'negative': 1}
UgxBN2jf1BAonbS-HPZ4AaABAg,fear,negative,18,0,0,3,0.166666667,"{'neutral': 13, 'disgust': 1, 'surprise': 2, 'anger': 2}","{'positive': 10, 'negative': 3, 'neutral': 5}"
UgyEBIDBPZmvTdO2-wN4AaABAg,anger,neutral,12,0,0,3,0.25,"{'sadness': 4, 'joy': 2, 'neutral': 4, 'fear': 1, 'disgust': 1}","{'negative': 6, 'neutral': 3, 'positive': 3}"
UgxwhVDOyexb7pYlxtF4AaABAg,surprise,neutral,37,3,0.081081081,8,0.216216216,"{'neutral': 18, 'surprise': 3, 'fear': 5, 'anger': 7, 'joy': 1, 'sadness': 2, 'disgust': 1}","{'negative': 16, 'positive': 13, 'neutral': 8}"
Ugz-1uas6791eNnpRYx4AaABAg,neutral,negative,6,3,0.5,3,0.5,"{'neutral': 3, 'disgust': 1, 'anger': 1, 'fear': 1}","{'neutral': 2, 'negative': 3, 'positive': 1}"
UgxK7KWrO0uywENF2XZ4AaABAg,neutral,negative,13,10,0.769230769,4,0.307692308,"{'anger': 1, 'neutral': 10, 'disgust': 2}","{'negative': 4, 'positive': 3, 'neutral': 6}"
UgyHhMkjXYI-pre2EM94AaABAg,neutral,negative,4,0,0,2,0.5,"{'disgust': 2, 'anger': 2}","{'positive': 1, 'negative': 2, 'neutral': 1}"
UgyrYsCbwfL952VC-Wx4AaABAg,neutral,positive,1,0,0,1,1,{'anger': 1},{'positive': 1}
UgyxcbqpAongYUEbo_F4AaABAg,disgust,positive,1,1,1,0,0,{'disgust': 1},{'negative': 1}
UgxBMb-URtUlcpElSZ94AaABAg,sadness,negative,1,0,0,1,1,{'fear': 1},{'negative': 1}
UgxkU5FdonVTfxykb-l4AaABAg,sadness,negative,3,0,0,2,0.666666667,"{'anger': 1, 'neutral': 2}","{'negative': 2, 'positive': 1}"
Ugwg1vuitfYJZiXF7wJ4AaABAg,anger,negative,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
UgxUZxYbohRNBphRhU54AaABAg,neutral,positive,1,0,0,0,0,{'fear': 1},{'negative': 1}
UgyhbbdzjnuTeuZOvwx4AaABAg,neutral,neutral,1,1,1,0,0,{'neutral': 1},{'positive': 1}
Ugy3WM7S--zG-THhOEV4AaABAg,neutral,neutral,2,0,0,1,0.5,"{'disgust': 1, 'anger': 1}","{'neutral': 1, 'negative': 1}"
UgzfUh3ra1U8RQCfbiN4AaABAg,neutral,positive,1,1,1,1,1,{'neutral': 1},{'positive': 1}
UgzGDYUUbySMo75MCQJ4AaABAg,neutral,neutral,1,1,1,0,0,{'neutral': 1},{'negative': 1}
UgwC9Ks5zBpv0F-Zaa14AaABAg,fear,negative,1,0,0,1,1,{'anger': 1},{'negative': 1}
Ugw0N_OWC1bPvnBdP0t4AaABAg,neutral,neutral,9,3,0.333333333,1,0.111111111,"{'neutral': 3, 'disgust': 1, 'anger': 2, 'fear': 2, 'sadness': 1}","{'neutral': 1, 'negative': 5, 'positive': 3}"
UgzYkj1vFHfZ-O_D-wZ4AaABAg,neutral,negative,9,2,0.222222222,7,0.777777778,"{'anger': 4, 'disgust': 1, 'sadness': 1, 'fear': 1, 'neutral': 2}","{'negative': 7, 'neutral': 1, 'positive': 1}"
UgyyDFzwxAofqGBMwkR4AaABAg,neutral,neutral,1,0,0,1,1,{'surprise': 1},{'neutral': 1}
UgwlHpiqgbSbPpI6M4F4AaABAg,surprise,negative,1,0,0,1,1,{'fear': 1},{'negative': 1}
Ugwv50WGJjROyxzfTal4AaABAg,surprise,neutral,6,1,0.166666667,1,0.166666667,"{'fear': 2, 'surprise': 1, 'anger': 1, 'neutral': 2}","{'positive': 2, 'negative': 3, 'neutral': 1}"
UgxCtSLhWyIR0X9Ov-Z4AaABAg,sadness,neutral,5,0,0,2,0.4,"{'neutral': 2, 'disgust': 1, 'surprise': 1, 'anger': 1}","{'positive': 2, 'neutral': 2, 'negative': 1}"
UgxtS1hANBVuLYD67hx4AaABAg,neutral,positive,12,3,0.25,4,0.333333333,"{'neutral': 3, 'fear': 1, 'joy': 1, 'disgust': 1, 'surprise': 3, 'anger': 2, 'sadness': 1}","{'neutral': 5, 'negative': 3, 'positive': 4}"
UgxhZLM3bzF7SrCytbd4AaABAg,neutral,positive,4,3,0.75,0,0,"{'anger': 1, 'neutral': 3}","{'negative': 3, 'neutral': 1}"
UgwtO7VSAw0Wn29C75V4AaABAg,neutral,positive,2,0,0,1,0.5,"{'sadness': 1, 'fear': 1}","{'positive': 1, 'negative': 1}"
Ugx9e9BBIfVyPn4W4554AaABAg,anger,negative,1,0,0,1,1,{'surprise': 1},{'negative': 1}
UgwdnAxQgL2bfvvoC454AaABAg,neutral,positive,1,0,0,1,1,{'joy': 1},{'positive': 1}
Ugw9wVlGQC3R14sQZuV4AaABAg,fear,negative,1,1,1,1,1,{'fear': 1},{'negative': 1}
Ugx0YMGtmwmvuomE7PJ4AaABAg,surprise,neutral,1,0,0,1,1,{'neutral': 1},{'neutral': 1}
UgzB1psfNzHuY8TCkJZ4AaABAg,anger,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
Ugyb_sJ2YCl5uobbPNh4AaABAg,fear,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
UgzS2_qwOykyRUEUzE14AaABAg,sadness,neutral,2,0,0,2,1,{'neutral': 2},{'neutral': 2}
UgwtbwZCa0opf2jXWFF4AaABAg,neutral,neutral,4,4,1,1,0.25,{'neutral': 4},"{'negative': 2, 'neutral': 1, 'positive': 1}"
Ugy1E2Kcyokt1bvEicl4AaABAg,neutral,negative,2,1,0.5,1,0.5,"{'neutral': 1, 'surprise': 1}","{'negative': 1, 'positive': 1}"
Ugx4-Mw7rXRS-lieCNN4AaABAg,fear,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
Ugztbzj0gOhpGncBtCd4AaABAg,anger,negative,1,0,0,0,0,{'neutral': 1},{'positive': 1}
UgxESGMNyWEPma1S0RZ4AaABAg,sadness,negative,1,0,0,0,0,{'neutral': 1},{'positive': 1}
UgyqnoYdb_rfjI9aYw94AaABAg,surprise,negative,3,0,0,2,0.666666667,"{'anger': 1, 'fear': 1, 'neutral': 1}","{'negative': 2, 'neutral': 1}"
UgxCF7dsBPM4eIY0rNh4AaABAg,anger,negative,3,0,0,1,0.333333333,"{'neutral': 1, 'disgust': 2}","{'positive': 2, 'negative': 1}"
UgyxTx4S9rFrDJ66t0Z4AaABAg,neutral,neutral,1,0,0,0,0,{'sadness': 1},{'negative': 1}
UgxLVQiInOca03Ubm0J4AaABAg,surprise,positive,2,0,0,1,0.5,{'neutral': 2},"{'positive': 1, 'neutral': 1}"
UgzQqKIAsIzfbhyss414AaABAg,neutral,negative,1,1,1,0,0,{'neutral': 1},{'positive': 1}
UgzfzTnau1UUTlrdLJl4AaABAg,surprise,negative,11,1,0.090909091,2,0.181818182,"{'neutral': 7, 'anger': 2, 'disgust': 1, 'surprise': 1}","{'positive': 5, 'neutral': 4, 'negative': 2}"
UgwoqATXI1bgajral294AaABAg,anger,negative,1,0,0,0,0,{'neutral': 1},{'positive': 1}
UgxhZMbUSL9xa9NBNzx4AaABAg,fear,negative,1,0,0,1,1,{'sadness': 1},{'negative': 1}
UgyFb5pLqtqgfRH7Cpd4AaABAg,neutral,neutral,3,0,0,1,0.333333333,"{'anger': 1, 'joy': 2}","{'negative': 2, 'neutral': 1}"
UgwOVakHHo8kcyudEmh4AaABAg,joy,positive,8,1,0.125,1,0.125,"{'surprise': 1, 'fear': 2, 'joy': 1, 'anger': 1, 'neutral': 3}","{'negative': 4, 'neutral': 3, 'positive': 1}"
UgwTTljEVN52xSBmwtR4AaABAg,sadness,neutral,1,0,0,0,0,{'neutral': 1},{'positive': 1}
Ugy6z3NjyhpyGewC2zN4AaABAg,neutral,negative,8,3,0.375,6,0.75,"{'sadness': 3, 'fear': 2, 'neutral': 3}","{'negative': 6, 'positive': 1, 'neutral': 1}"
Ugxj6IYNfSvN8XR3aQN4AaABAg,neutral,neutral,5,3,0.6,1,0.2,"{'anger': 1, 'neutral': 3, 'sadness': 1}","{'negative': 3, 'neutral': 1, 'positive': 1}"
Ugwobz0o_0TLwh5gyKN4AaABAg,disgust,negative,11,3,0.272727273,7,0.636363636,"{'anger': 5, 'disgust': 3, 'neutral': 3}","{'negative': 7, 'neutral': 3, 'positive': 1}"
Ugz4TFScvFov__DIkoV4AaABAg,neutral,positive,5,2,0.4,3,0.6,"{'sadness': 1, 'fear': 1, 'disgust': 1, 'neutral': 2}","{'positive': 3, 'neutral': 2}"
UgxYQ8br4i7cvldBJxV4AaABAg,joy,positive,2,0,0,1,0.5,"{'neutral': 1, 'fear': 1}","{'negative': 1, 'positive': 1}"
Ugy3ryY8XPaTN6_1-5R4AaABAg,neutral,neutral,1,1,1,0,0,{'neutral': 1},{'positive': 1}
UgxiIkeIjp4JCsQ35MN4AaABAg,anger,neutral,2,0,0,1,0.5,{'neutral': 2},"{'positive': 1, 'neutral': 1}"
UgzKV26ui9H9pw-Al6B4AaABAg,neutral,positive,1,0,0,1,1,{'joy': 1},{'positive': 1}
UgyCXbTN8MFYplMWI4x4AaABAg,neutral,neutral,3,2,0.666666667,1,0.333333333,"{'neutral': 2, 'anger': 1}","{'positive': 1, 'negative': 1, 'neutral': 1}"
UgwfppFWMtAunldB-aN4AaABAg,surprise,positive,2,0,0,2,1,"{'sadness': 1, 'fear': 1}",{'positive': 2}
UgymEpW2ocaJIRIwfWJ4AaABAg,sadness,negative,3,0,0,1,0.333333333,"{'fear': 1, 'neutral': 1, 'disgust': 1}","{'neutral': 1, 'positive': 1, 'negative': 1}"
UgyMc653BGqndrqknPR4AaABAg,anger,negative,2,1,0.5,1,0.5,"{'anger': 1, 'neutral': 1}","{'negative': 1, 'neutral': 1}"
UgzNunC1TPHF6A_ugcl4AaABAg,surprise,positive,5,1,0.2,1,0.2,"{'surprise': 1, 'neutral': 2, 'anger': 1, 'sadness': 1}","{'neutral': 3, 'negative': 1, 'positive': 1}"
UgxWH04m_1d1h-Wb2Uh4AaABAg,joy,neutral,17,1,0.058823529,4,0.235294118,"{'neutral': 9, 'joy': 1, 'fear': 3, 'anger': 1, 'disgust': 1, 'surprise': 1, 'sadness': 1}","{'positive': 7, 'neutral': 4, 'negative': 6}"
Ugz9YNZnjJAbRv_RLEB4AaABAg,neutral,neutral,2,2,1,2,1,{'neutral': 2},{'neutral': 2}
Ugzx21BME1JZlA9zAtF4AaABAg,surprise,neutral,8,0,0,2,0.25,"{'sadness': 3, 'anger': 2, 'neutral': 2, 'disgust': 1}","{'neutral': 2, 'negative': 5, 'positive': 1}"
UgzV41AHv_xp9-PzJN14AaABAg,fear,negative,9,0,0,5,0.555555556,"{'neutral': 3, 'anger': 2, 'surprise': 1, 'disgust': 2, 'sadness': 1}","{'neutral': 1, 'negative': 5, 'positive': 3}"
UgzSkh5jrHWdQCAsLCh4AaABAg,sadness,negative,1,0,0,0,0,{'joy': 1},{'positive': 1}
UgyEKy9wFxIWaO3U79p4AaABAg,fear,neutral,2,0,0,1,0.5,{'anger': 2},"{'neutral': 1, 'positive': 1}"
Ugyt3nC0a3bUE34kjpx4AaABAg,neutral,positive,1,0,0,1,1,{'disgust': 1},{'positive': 1}
Ugy4z3G1iuuhpZGkw9R4AaABAg,surprise,positive,1,0,0,0,0,{'disgust': 1},{'negative': 1}
UgwjXexnVl0IG0sJdaR4AaABAg,anger,negative,1,1,1,0,0,{'anger': 1},{'positive': 1}
Ugy-123JB20bdKV3vGd4AaABAg,disgust,positive,8,1,0.125,1,0.125,"{'anger': 3, 'joy': 1, 'neutral': 2, 'surprise': 1, 'disgust': 1}","{'positive': 1, 'neutral': 3, 'negative': 4}"
UgzDdcQgdgr0NoT0kC14AaABAg,fear,negative,1,0,0,1,1,{'surprise': 1},{'negative': 1}
UgxEYDvo0147xR9EzDF4AaABAg,fear,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
UgyBOk2GxRK4fOhVcyJ4AaABAg,sadness,negative,2,0,0,0,0,{'neutral': 2},"{'positive': 1, 'neutral': 1}"
UgzM_vWciXrKL7W1Sdp4AaABAg,neutral,neutral,2,2,1,2,1,{'neutral': 2},{'neutral': 2}
UgzNe7mTG7p4tSpaA254AaABAg,sadness,negative,1,0,0,0,0,{'neutral': 1},{'positive': 1}
UgyytvjcXT9Avn7-KY14AaABAg,disgust,negative,1,0,0,0,0,{'neutral': 1},{'positive': 1}
UgxrAh90zv6ha_ZLCx54AaABAg,anger,negative,4,0,0,2,0.5,{'neutral': 4},"{'negative': 2, 'positive': 1, 'neutral': 1}"
UgxhUwxNmi6Qj3wdffh4AaABAg,surprise,negative,3,2,0.666666667,2,0.666666667,"{'surprise': 2, 'sadness': 1}","{'negative': 2, 'positive': 1}"
UgzN4CoKuDmBQ67dfKd4AaABAg,anger,neutral,1,0,0,1,1,{'neutral': 1},{'neutral': 1}
UgzvYzb4IAqi6bmVLIB4AaABAg,surprise,negative,3,0,0,2,0.666666667,"{'sadness': 1, 'fear': 1, 'disgust': 1}","{'positive': 1, 'negative': 2}"
UgyFNnP57s8DAfNC6d54AaABAg,surprise,negative,1,0,0,1,1,{'anger': 1},{'negative': 1}
Ugx97cGe4PNKK28ZP_N4AaABAg,neutral,negative,2,0,0,2,1,{'anger': 2},{'negative': 2}
Ugy4rFV_7Pho5WPqHx94AaABAg,anger,negative,3,2,0.666666667,2,0.666666667,"{'anger': 2, 'neutral': 1}","{'negative': 2, 'positive': 1}"
UgyIH7R7aLu4Bi-sid14AaABAg,disgust,negative,15,0,0,1,0.066666667,"{'neutral': 11, 'anger': 2, 'joy': 1, 'sadness': 1}","{'neutral': 4, 'positive': 10, 'negative': 1}"
UgwyW44o-499r9UK8gZ4AaABAg,sadness,negative,7,1,0.142857143,3,0.428571429,"{'disgust': 2, 'anger': 2, 'sadness': 1, 'joy': 1, 'neutral': 1}","{'negative': 3, 'positive': 4}"
Ugzm_gfsE-0VFYjQZJJ4AaABAg,surprise,negative,2,0,0,1,0.5,"{'neutral': 1, 'anger': 1}","{'neutral': 1, 'negative': 1}"
UgwMj3qIh1fqpf_UUaZ4AaABAg,neutral,neutral,1,0,0,0,0,{'anger': 1},{'negative': 1}
UgyNnR3GZ-nnHXWm-XV4AaABAg,neutral,negative,9,3,0.333333333,5,0.555555556,"{'fear': 1, 'disgust': 1, 'neutral': 3, 'anger': 3, 'sadness': 1}","{'neutral': 2, 'negative': 5, 'positive': 2}"
UgxSuxneuDOxTSpdY8V4AaABAg,neutral,positive,5,2,0.4,2,0.4,"{'neutral': 2, 'sadness': 1, 'fear': 1, 'joy': 1}","{'negative': 2, 'positive': 2, 'neutral': 1}"
UgwS4O54ALnfJlm_iCV4AaABAg,neutral,negative,1,0,0,1,1,{'sadness': 1},{'negative': 1}
UgyT7JbxQDUc7d_fHVN4AaABAg,disgust,negative,1,0,0,1,1,{'sadness': 1},{'negative': 1}
UgzqadG02UEem-bWBXV4AaABAg,disgust,negative,1,0,0,0,0,{'neutral': 1},{'positive': 1}
Ugy3Vfmve1ValkMs-D54AaABAg,anger,negative,2,0,0,0,0,"{'neutral': 1, 'surprise': 1}","{'neutral': 1, 'positive': 1}"
UgwzjKhjvUnGW_U1WSx4AaABAg,neutral,negative,1,0,0,0,0,{'anger': 1},{'positive': 1}
UgzsoFWBDSv7mTIB3Z14AaABAg,fear,positive,5,0,0,1,0.2,"{'joy': 1, 'sadness': 2, 'neutral': 1, 'surprise': 1}","{'positive': 1, 'negative': 2, 'neutral': 2}"
UgxkBq5Ebm77TD65mIh4AaABAg,joy,positive,5,0,0,2,0.4,"{'disgust': 1, 'surprise': 1, 'neutral': 2, 'sadness': 1}","{'negative': 3, 'positive': 2}"
Ugw88VR2j3EFtwzJoMp4AaABAg,anger,negative,6,3,0.5,6,1,"{'disgust': 1, 'anger': 3, 'neutral': 2}",{'negative': 6}
UgyWZnhIiaz9Eq08VQV4AaABAg,disgust,negative,1,0,0,0,0,{'neutral': 1},{'positive': 1}
Ugyi-vU6bMUGgMY8o_Z4AaABAg,anger,negative,11,2,0.181818182,3,0.272727273,"{'neutral': 6, 'anger': 2, 'fear': 1, 'sadness': 1, 'surprise': 1}","{'positive': 6, 'negative': 3, 'neutral': 2}"
UgzDa1nJJVWkPqiSeQx4AaABAg,neutral,neutral,3,1,0.333333333,1,0.333333333,"{'neutral': 1, 'surprise': 1, 'fear': 1}","{'negative': 2, 'neutral': 1}"
UgytMaNBD7k4seRILuN4AaABAg,neutral,positive,1,1,1,0,0,{'neutral': 1},{'neutral': 1}
UgwPrFz9EOC9eNZAAfx4AaABAg,neutral,neutral,2,0,0,0,0,{'surprise': 2},{'positive': 2}
UgxP-xlk5wnKh1f0qW54AaABAg,sadness,negative,9,3,0.333333333,5,0.555555556,"{'sadness': 3, 'neutral': 3, 'surprise': 1, 'fear': 1, 'anger': 1}","{'negative': 5, 'positive': 2, 'neutral': 2}"
UgzxtMEIpo5siK3tL8N4AaABAg,sadness,negative,3,0,0,2,0.666666667,{'neutral': 3},"{'negative': 2, 'positive': 1}"
UgyoVOgbThIkhuTjikJ4AaABAg,surprise,positive,4,1,0.25,1,0.25,"{'surprise': 1, 'joy': 1, 'sadness': 1, 'disgust': 1}","{'negative': 2, 'positive': 1, 'neutral': 1}"
UgxkCoE1dOkZw_0IpMF4AaABAg,fear,negative,11,1,0.090909091,6,0.545454545,"{'anger': 5, 'neutral': 3, 'surprise': 1, 'fear': 1, 'sadness': 1}","{'negative': 6, 'neutral': 4, 'positive': 1}"
UgxDec9HKX1V9YGRHBp4AaABAg,sadness,negative,18,0,0,7,0.388888889,"{'anger': 11, 'disgust': 2, 'neutral': 3, 'joy': 1, 'surprise': 1}","{'negative': 7, 'positive': 9, 'neutral': 2}"
UgwgVi9AQiTT5W3qS-p4AaABAg,neutral,negative,5,2,0.4,5,1,"{'neutral': 2, 'anger': 2, 'disgust': 1}",{'negative': 5}
UgxpVW_PbM9S3oPz1Dp4AaABAg,anger,negative,1,0,0,0,0,{'surprise': 1},{'positive': 1}
UgxgJSOPcq6hahoO0Px4AaABAg,neutral,neutral,1,0,0,1,1,{'surprise': 1},{'neutral': 1}
Ugwm6wXEg5OZcMWXmnJ4AaABAg,neutral,neutral,11,9,0.818181818,2,0.181818182,"{'fear': 2, 'neutral': 9}","{'positive': 6, 'negative': 3, 'neutral': 2}"
UgzkrSZlH_hHf9CBb-54AaABAg,anger,negative,2,0,0,0,0,{'neutral': 2},"{'positive': 1, 'neutral': 1}"
UgxCTAAyDscMMluRRmt4AaABAg,anger,negative,1,0,0,0,0,{'neutral': 1},{'positive': 1}
UgxwW9qMQ6D2sBk4WWN4AaABAg,neutral,positive,1,0,0,0,0,{'anger': 1},{'negative': 1}
Ugy0da625vkjtCFzOQR4AaABAg,neutral,neutral,1,0,0,0,0,{'anger': 1},{'positive': 1}
UgzKaaXI6FO6E8UhTqZ4AaABAg,fear,negative,2,0,0,0,0,{'neutral': 2},{'positive': 2}
UgzwTeP_UTqA2VfEd314AaABAg,fear,negative,3,1,0.333333333,2,0.666666667,"{'fear': 1, 'surprise': 1, 'neutral': 1}","{'neutral': 1, 'negative': 2}"
UgxELZ8rzHqu6orGvLB4AaABAg,neutral,positive,18,9,0.5,2,0.111111111,"{'neutral': 9, 'fear': 7, 'anger': 1, 'sadness': 1}","{'positive': 2, 'negative': 9, 'neutral': 7}"
UgyK9boCULwZpdQnAWp4AaABAg,neutral,neutral,1,1,1,0,0,{'neutral': 1},{'negative': 1}
Ugw9jux3nB1LLvjyTy94AaABAg,anger,negative,1,0,0,1,1,{'disgust': 1},{'negative': 1}
UgyKBdyFxIX9MMZQmrt4AaABAg,anger,positive,2,0,0,0,0,{'neutral': 2},"{'negative': 1, 'neutral': 1}"
Ugz0CEFYxqZurxiO7CB4AaABAg,surprise,neutral,4,0,0,2,0.5,"{'neutral': 1, 'disgust': 1, 'sadness': 1, 'anger': 1}","{'neutral': 2, 'positive': 1, 'negative': 1}"
Ugx__hOMwaCyOA-TabN4AaABAg,disgust,negative,1,0,0,0,0,{'anger': 1},{'neutral': 1}
UgyWkGt9GEgZRhJP2f54AaABAg,neutral,positive,1,1,1,0,0,{'neutral': 1},{'neutral': 1}
UgzvAWi27uP99O-FGy14AaABAg,neutral,negative,2,2,1,0,0,{'neutral': 2},{'positive': 2}
UgzcfXvodKSTbOPFOFl4AaABAg,neutral,negative,1,0,0,0,0,{'anger': 1},{'positive': 1}
UgxP51YOAv3Ym0v-y6R4AaABAg,disgust,neutral,3,0,0,1,0.333333333,"{'neutral': 1, 'sadness': 1, 'surprise': 1}","{'neutral': 1, 'negative': 2}"
Ugx50xlV267wTxPaKXB4AaABAg,anger,negative,2,0,0,2,1,{'sadness': 2},{'negative': 2}
Ugx4u_9I0qt2JU2bn5F4AaABAg,anger,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
UgwAvX1E5i3ghHAfkf14AaABAg,neutral,positive,2,2,1,0,0,{'neutral': 2},"{'neutral': 1, 'negative': 1}"
UgzXPX7dHDMXNfp8WlB4AaABAg,disgust,neutral,2,0,0,0,0,"{'surprise': 1, 'anger': 1}",{'negative': 2}
UgzCSz8jg31I8n0CVKV4AaABAg,disgust,negative,2,1,0.5,1,0.5,"{'anger': 1, 'disgust': 1}","{'negative': 1, 'neutral': 1}"
UgzdWHWpqopWwayIYw14AaABAg,fear,neutral,3,0,0,0,0,{'neutral': 3},"{'positive': 2, 'negative': 1}"
Ugx-_C-c60i6rT9iVn94AaABAg,fear,neutral,1,0,0,0,0,{'neutral': 1},{'negative': 1}
UgzMD5lwIN3irKawfeJ4AaABAg,anger,neutral,1,1,1,1,1,{'anger': 1},{'neutral': 1}
Ugwo2mc0O5KjsYmwEWV4AaABAg,neutral,positive,2,1,0.5,1,0.5,"{'neutral': 1, 'surprise': 1}","{'negative': 1, 'positive': 1}"
Ugy2WW2Vtdp2H5PPGuJ4AaABAg,anger,positive,1,1,1,0,0,{'anger': 1},{'negative': 1}
UgyYxFeueXlfIK5YlSR4AaABAg,anger,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
UgzvubIvS7qqoHgE6rJ4AaABAg,joy,positive,1,0,0,0,0,{'surprise': 1},{'neutral': 1}
UgwvhSDM9jyA2NXaeG14AaABAg,fear,negative,1,0,0,1,1,{'anger': 1},{'negative': 1}
Ugz6ArE3qe8F1k-XyEZ4AaABAg,fear,neutral,5,0,0,4,0.8,"{'surprise': 1, 'joy': 1, 'anger': 1, 'neutral': 2}","{'neutral': 4, 'positive': 1}"
UgwGo2x44sjXJDw1fHx4AaABAg,surprise,neutral,1,1,1,1,1,{'surprise': 1},{'neutral': 1}
UgytqA35aNC-J0GqOBx4AaABAg,neutral,positive,2,2,1,1,0.5,{'neutral': 2},"{'positive': 1, 'neutral': 1}"
UgwNpbMWiCBNTuZxDgd4AaABAg,surprise,positive,2,0,0,0,0,{'neutral': 2},"{'neutral': 1, 'negative': 1}"
UgxN2HpAZPh1xNWT1px4AaABAg,sadness,negative,3,0,0,2,0.666666667,"{'surprise': 1, 'neutral': 1, 'anger': 1}","{'neutral': 1, 'negative': 2}"
UgwBMEyejwi_2nzw46J4AaABAg,sadness,negative,1,0,0,0,0,{'surprise': 1},{'positive': 1}
UgxcY6xrZkKynYTh4lZ4AaABAg,sadness,negative,4,0,0,3,0.75,"{'neutral': 3, 'disgust': 1}","{'negative': 3, 'neutral': 1}"
UgzZzZ_7dZauDYeHV_t4AaABAg,surprise,negative,2,0,0,1,0.5,"{'fear': 1, 'neutral': 1}","{'negative': 1, 'positive': 1}"
UgwZAvx4tyb07VrgCWt4AaABAg,neutral,negative,1,0,0,1,1,{'anger': 1},{'negative': 1}
UgxwcNt5kn6pa6WzxaJ4AaABAg,fear,negative,15,0,0,9,0.6,"{'anger': 7, 'disgust': 4, 'surprise': 1, 'neutral': 3}","{'negative': 9, 'positive': 3, 'neutral': 3}"
UgwGROZnAa4PXrPidMp4AaABAg,fear,negative,3,1,0.333333333,2,0.666666667,"{'neutral': 1, 'fear': 1, 'anger': 1}","{'negative': 2, 'positive': 1}"
Ugxq21hHaf9VNh31hT54AaABAg,surprise,positive,2,0,0,0,0,"{'neutral': 1, 'fear': 1}","{'neutral': 1, 'negative': 1}"
UgxJFK4y3cfpJRClZMN4AaABAg,neutral,positive,4,3,0.75,1,0.25,"{'neutral': 3, 'anger': 1}","{'positive': 1, 'neutral': 2, 'negative': 1}"
UgxX7i1ZZXPuMYwphbR4AaABAg,neutral,neutral,22,11,0.5,6,0.272727273,"{'anger': 6, 'neutral': 11, 'joy': 1, 'disgust': 3, 'sadness': 1}","{'neutral': 6, 'negative': 11, 'positive': 5}"
Ugz2wG1XHa4jwohWEAB4AaABAg,neutral,positive,6,4,0.666666667,4,0.666666667,"{'neutral': 4, 'joy': 2}","{'positive': 4, 'neutral': 2}"
Ugx9bZFbcZJZXcF4MOJ4AaABAg,neutral,negative,2,1,0.5,1,0.5,"{'neutral': 1, 'joy': 1}","{'negative': 1, 'positive': 1}"
UgwHGWASnsjFAEP4Wpt4AaABAg,surprise,neutral,21,4,0.19047619,6,0.285714286,"{'neutral': 9, 'surprise': 4, 'fear': 2, 'anger': 5, 'sadness': 1}","{'neutral': 6, 'negative': 12, 'positive': 3}"
UgwRY2lAQZo5EzTGQO14AaABAg,sadness,negative,13,2,0.153846154,4,0.307692308,"{'surprise': 4, 'neutral': 5, 'sadness': 2, 'anger': 1, 'disgust': 1}","{'negative': 4, 'positive': 4, 'neutral': 5}"
UgzWOAUI62E32hMScbZ4AaABAg,surprise,negative,2,0,0,2,1,"{'disgust': 1, 'neutral': 1}",{'negative': 2}
Ugw5_TSXPw-BlZ8qBAJ4AaABAg,neutral,positive,2,1,0.5,0,0,"{'fear': 1, 'neutral': 1}",{'negative': 2}
UgwMUfXaNBHUmtymVK14AaABAg,anger,negative,4,1,0.25,1,0.25,"{'neutral': 2, 'surprise': 1, 'anger': 1}","{'positive': 3, 'negative': 1}"
UgwxtderB0cCSuyXF7V4AaABAg,neutral,neutral,2,0,0,0,0,{'disgust': 2},"{'positive': 1, 'negative': 1}"
UgyQpENULG35SQlMw-F4AaABAg,disgust,positive,3,0,0,1,0.333333333,"{'neutral': 2, 'fear': 1}","{'neutral': 1, 'positive': 1, 'negative': 1}"
UgzqmxA1fWvmXLMV9dl4AaABAg,fear,neutral,1,0,0,1,1,{'neutral': 1},{'neutral': 1}
UgzrsT-Fv3UaHyCv1qV4AaABAg,neutral,neutral,2,2,1,2,1,{'neutral': 2},{'neutral': 2}
Ugwtavw_Qs42C1p3pCh4AaABAg,neutral,neutral,17,10,0.588235294,14,0.823529412,"{'neutral': 10, 'fear': 5, 'surprise': 1, 'anger': 1}","{'neutral': 14, 'negative': 3}"
